order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2211674,40593,prior,7,2,14,8.0
3254078,40593,prior,8,2,15,14.0
645302,40593,prior,9,2,13,7.0
1988697,40593,prior,10,1,14,6.0
2638026,40593,prior,11,5,13,4.0
309235,40593,prior,12,2,13,4.0
2262263,40593,prior,13,4,16,2.0
3184650,40593,prior,14,4,12,14.0
1866765,40593,prior,15,4,10,7.0
2831078,40593,prior,16,1,14,18.0
547165,40593,prior,17,1,11,7.0
2697571,40593,prior,18,4,13,10.0
2208984,40593,prior,19,1,12,11.0
41084,40593,prior,20,3,11,9.0
1393343,40593,prior,21,1,16,5.0
2386387,40593,prior,22,2,11,15.0
1260250,40593,prior,23,4,11,2.0
585614,40593,prior,24,4,8,7.0
1436998,40593,prior,25,3,14,20.0
2315006,40593,prior,26,5,8,2.0
562660,40593,prior,27,1,12,10.0
24302,40593,prior,28,3,13,2.0
550231,40593,prior,29,1,10,19.0
1730672,40593,prior,30,4,9,10.0
167847,40593,train,31,5,11,30.0
2932500,40715,prior,1,1,9,
528051,40715,prior,2,6,20,5.0
3088272,40715,prior,3,1,20,9.0
1897198,40715,prior,4,0,11,13.0
1336953,40715,prior,5,2,1,9.0
123046,40715,prior,6,2,11,0.0
589200,40715,prior,7,6,18,11.0
1389997,40715,prior,8,6,21,7.0
1001770,40715,prior,9,0,11,8.0
2855739,40715,prior,10,0,8,7.0
1125390,40715,prior,11,3,21,17.0
897803,40715,prior,12,1,8,19.0
1240325,40715,prior,13,1,10,14.0
896200,40715,prior,14,4,12,3.0
1154679,40715,prior,15,6,18,2.0
1403924,40715,prior,16,3,13,4.0
1017288,40715,prior,17,0,12,4.0
2507431,40715,prior,18,1,11,1.0
2857884,40715,prior,19,5,8,4.0
1854216,40715,prior,20,0,18,2.0
2626521,40715,prior,21,2,17,2.0
1234748,40715,prior,22,5,10,3.0
1685857,40715,prior,23,3,18,5.0
146056,40715,prior,24,0,7,4.0
2168620,40715,prior,25,2,10,2.0
3168365,40715,prior,26,4,6,2.0
2687554,40715,prior,27,6,21,2.0
2854744,40715,prior,28,5,8,6.0
3308367,40715,prior,29,1,18,3.0
3372335,40715,prior,30,6,13,5.0
1954510,40715,prior,31,3,15,4.0
2970891,40715,prior,32,0,10,4.0
1047271,40715,prior,33,2,15,2.0
124988,40715,prior,34,3,12,1.0
3330405,40715,prior,35,6,15,3.0
1826159,40715,prior,36,6,15,0.0
2758202,40715,prior,37,0,21,1.0
2923115,40715,prior,38,0,10,7.0
1707034,40715,prior,39,5,15,5.0
1254912,40715,prior,40,1,20,3.0
168505,40715,prior,41,3,13,2.0
3032620,40715,prior,42,1,11,5.0
616066,40715,prior,43,1,19,14.0
916393,40715,prior,44,5,16,4.0
1985125,40715,test,45,5,16,0.0
1012314,40833,prior,1,6,14,
2193144,40833,prior,2,0,15,15.0
1310120,40833,prior,3,2,7,2.0
995468,40833,prior,4,3,13,1.0
1776084,40833,prior,5,3,17,0.0
2612052,40833,prior,6,6,17,10.0
1257135,40833,prior,7,0,11,30.0
2695987,40833,train,8,0,13,30.0
1455515,40940,prior,1,4,11,
1852402,40940,prior,2,2,11,30.0
1389315,40940,prior,3,0,16,5.0
2995111,40940,prior,4,4,16,4.0
1087280,40940,prior,5,1,16,4.0
1629001,40940,prior,6,0,12,6.0
2291746,40940,prior,7,3,2,3.0
3348244,40940,prior,8,1,12,5.0
3235236,40940,prior,9,0,10,6.0
2447497,40940,prior,10,1,11,15.0
1904662,40940,prior,11,2,15,8.0
3042659,40940,prior,12,1,13,13.0
471187,40940,prior,13,2,16,8.0
2856261,40940,prior,14,5,11,3.0
1380023,40940,prior,15,3,8,5.0
1869870,40940,test,16,3,4,7.0
1913296,41385,prior,1,3,15,
792936,41385,prior,2,1,20,5.0
1229162,41385,prior,3,6,22,30.0
1688250,41385,prior,4,2,9,3.0
1675652,41385,prior,5,1,14,6.0
2382590,41385,prior,6,2,8,15.0
2441311,41385,prior,7,5,8,10.0
52987,41385,prior,8,0,11,30.0
3247092,41385,prior,9,4,12,30.0
3199994,41385,prior,10,4,21,0.0
1425762,41385,train,11,3,12,30.0
2695331,41755,prior,1,1,11,
437173,41755,prior,2,2,11,30.0
781601,41755,prior,3,2,14,30.0
408310,41755,train,4,3,14,29.0
3152840,41799,prior,1,0,12,
3276216,41799,prior,2,4,9,25.0
3418794,41799,prior,3,3,13,13.0
3223515,41799,train,4,4,8,15.0
657662,41877,prior,1,0,11,
2210248,41877,prior,2,4,16,4.0
548101,41877,prior,3,6,12,23.0
2918798,41877,prior,4,0,14,8.0
1818636,41877,prior,5,0,10,7.0
2195863,41877,prior,6,4,18,4.0
1853657,41877,prior,7,4,16,21.0
1137424,41877,prior,8,6,10,9.0
2404643,41877,prior,9,5,12,13.0
560421,41877,prior,10,0,9,16.0
2538326,41877,prior,11,6,9,6.0
1903518,41877,prior,12,6,15,7.0
332457,41877,prior,13,6,9,7.0
780495,41877,prior,14,0,15,1.0
1934451,41877,prior,15,6,16,13.0
2320994,41877,prior,16,6,8,14.0
2888969,41877,prior,17,0,12,8.0
19398,41877,prior,18,6,10,13.0
790725,41877,prior,19,6,12,30.0
1667745,41877,prior,20,6,15,14.0
1716753,41877,prior,21,2,15,3.0
2946085,41877,prior,22,2,18,7.0
3401176,41877,prior,23,0,11,19.0
1533901,41877,prior,24,6,9,6.0
529407,41877,prior,25,6,9,7.0
1377063,41877,prior,26,6,10,7.0
1971646,41877,prior,27,1,19,2.0
1092342,41877,prior,28,6,16,5.0
2021235,41877,prior,29,0,12,15.0
3173774,41877,prior,30,3,16,3.0
3247030,41877,prior,31,0,11,4.0
1031864,41877,prior,32,1,21,8.0
1674928,41877,prior,33,0,9,13.0
2094550,41877,prior,34,6,14,6.0
851416,41877,prior,35,4,9,5.0
3245790,41877,prior,36,0,9,3.0
352272,41877,prior,37,0,20,14.0
2289913,41877,train,38,0,13,7.0
37775,42135,prior,1,5,15,
1784053,42135,prior,2,5,16,0.0
1628082,42135,prior,3,6,23,1.0
2240804,42135,prior,4,5,17,6.0
1598162,42135,prior,5,3,14,30.0
963278,42135,prior,6,4,11,29.0
2216031,42135,test,7,1,19,30.0
563688,42777,prior,1,1,13,
1342894,42777,prior,2,1,11,14.0
137112,42777,prior,3,2,12,8.0
541835,42777,prior,4,1,13,13.0
2422110,42777,prior,5,1,10,7.0
2952310,42777,prior,6,1,11,28.0
1551626,42777,prior,7,1,13,28.0
1599209,42777,prior,8,1,14,28.0
969980,42777,prior,9,4,14,10.0
746017,42777,prior,10,1,12,4.0
1140469,42777,prior,11,2,14,8.0
1544392,42777,train,12,1,14,6.0
3052912,42979,prior,1,1,17,
2843514,42979,prior,2,1,13,30.0
405928,42979,prior,3,1,16,21.0
2073961,42979,prior,4,0,15,6.0
107067,42979,prior,5,1,12,15.0
893092,42979,prior,6,0,14,27.0
1385928,42979,prior,7,0,13,7.0
309698,42979,prior,8,1,12,15.0
196038,42979,test,9,2,15,30.0
140959,43046,prior,1,4,11,
504881,43046,prior,2,5,11,8.0
708301,43046,prior,3,4,10,13.0
1326069,43046,prior,4,2,15,5.0
2887435,43046,prior,5,0,16,5.0
690245,43046,prior,6,2,15,2.0
108597,43046,prior,7,5,16,17.0
307102,43046,prior,8,1,14,10.0
1774969,43046,prior,9,4,15,10.0
2274691,43046,prior,10,5,13,30.0
3418740,43046,prior,11,5,14,7.0
3004949,43046,prior,12,4,15,6.0
92158,43046,prior,13,3,18,27.0
1243687,43046,prior,14,5,15,30.0
1915759,43046,prior,15,3,15,19.0
2070293,43046,prior,16,5,13,23.0
1188559,43046,prior,17,2,17,30.0
982570,43046,prior,18,4,14,2.0
2581516,43046,test,19,5,17,30.0
2667616,43203,prior,1,1,15,
2905571,43203,prior,2,2,18,1.0
1231995,43203,prior,3,1,19,6.0
2546415,43203,prior,4,1,20,7.0
1135463,43203,prior,5,5,22,4.0
2045641,43203,prior,6,0,14,2.0
2772651,43203,prior,7,0,20,0.0
2423320,43203,prior,8,3,13,3.0
571913,43203,prior,9,6,0,3.0
634049,43203,prior,10,1,17,2.0
12702,43203,prior,11,4,9,3.0
750755,43203,prior,12,3,13,13.0
1412357,43203,prior,13,5,16,9.0
2882258,43203,prior,14,1,14,3.0
3007189,43203,prior,15,1,16,7.0
2806307,43203,prior,16,0,15,6.0
2510155,43203,prior,17,2,20,9.0
1178175,43203,prior,18,0,19,5.0
2108226,43203,prior,19,3,18,3.0
537261,43203,prior,20,2,14,6.0
2612548,43203,prior,21,3,19,8.0
930554,43203,prior,22,4,11,1.0
1328285,43203,prior,23,2,14,5.0
2521927,43203,prior,24,3,17,1.0
2324970,43203,prior,25,0,10,4.0
2234700,43203,prior,26,1,13,22.0
3323691,43203,prior,27,6,13,5.0
2700841,43203,prior,28,6,16,0.0
2641458,43203,prior,29,1,14,9.0
1598154,43203,train,30,4,16,10.0
2922464,43495,prior,1,0,8,
2149631,43495,prior,2,0,11,21.0
3098214,43495,prior,3,1,11,8.0
3119587,43495,prior,4,4,16,3.0
3063125,43495,prior,5,0,12,17.0
2109566,43495,prior,6,5,8,30.0
469278,43495,prior,7,0,12,9.0
452647,43495,prior,8,2,12,30.0
1181858,43495,test,9,2,16,28.0
2408299,44212,prior,1,2,19,
492321,44212,prior,2,1,9,6.0
2725909,44212,prior,3,1,14,30.0
2730948,44212,train,4,0,8,13.0
740661,44311,prior,1,5,17,
699017,44311,prior,2,6,15,22.0
209407,44311,prior,3,0,11,22.0
3290849,44311,prior,4,6,12,20.0
2506263,44311,prior,5,4,15,12.0
798451,44311,prior,6,1,16,30.0
592670,44311,prior,7,0,17,13.0
229320,44311,train,8,1,8,30.0
2855642,44338,prior,1,1,10,
1965677,44338,prior,2,2,21,30.0
2900250,44338,prior,3,2,12,30.0
1812495,44338,prior,4,1,12,30.0
1585790,44338,prior,5,1,21,21.0
1169228,44338,prior,6,4,16,30.0
905810,44338,prior,7,3,11,20.0
486950,44338,prior,8,5,13,23.0
2435988,44338,prior,9,1,13,30.0
3039007,44338,train,10,1,18,14.0
670942,44437,prior,1,4,11,
1703377,44437,prior,2,3,8,13.0
1537872,44437,prior,3,2,9,30.0
127119,44437,train,4,0,15,30.0
737006,44538,prior,1,1,20,
1338612,44538,prior,2,1,14,14.0
935035,44538,prior,3,5,12,25.0
1732429,44538,prior,4,1,13,30.0
787934,44538,prior,5,1,10,30.0
816975,44538,prior,6,3,7,23.0
3386785,44538,prior,7,1,5,30.0
917381,44538,prior,8,1,16,28.0
298387,44538,prior,9,1,15,28.0
2336297,44538,prior,10,1,14,14.0
1630945,44538,prior,11,2,16,8.0
2144677,44538,prior,12,0,8,19.0
1797267,44538,train,13,2,5,9.0
2255153,45639,prior,1,1,14,
1804388,45639,prior,2,4,2,3.0
242597,45639,prior,3,1,1,4.0
1816362,45639,prior,4,4,11,10.0
2311291,45639,prior,5,3,8,6.0
2578694,45639,prior,6,0,21,4.0
1657798,45639,prior,7,0,7,7.0
1568965,45639,prior,8,1,16,1.0
1088320,45639,prior,9,5,10,4.0
3348299,45639,prior,10,0,16,2.0
1687639,45639,prior,11,6,14,6.0
547544,45639,prior,12,3,9,4.0
898961,45639,prior,13,5,17,2.0
1763431,45639,prior,14,6,13,1.0
2999562,45639,prior,15,0,11,1.0
583190,45639,prior,16,3,23,3.0
3220973,45639,prior,17,2,11,6.0
1011588,45639,prior,18,5,18,3.0
169813,45639,prior,19,3,1,5.0
3059905,45639,prior,20,6,16,3.0
2616114,45639,prior,21,3,14,4.0
1414865,45639,prior,22,5,16,2.0
2675286,45639,prior,23,2,1,4.0
3029796,45639,prior,24,3,0,8.0
1932990,45639,prior,25,4,2,1.0
138610,45639,prior,26,6,2,2.0
2811838,45639,prior,27,2,2,3.0
1272319,45639,prior,28,0,17,5.0
1459607,45639,prior,29,0,22,7.0
1573132,45639,prior,30,5,0,5.0
1935553,45639,prior,31,0,19,2.0
703781,45639,prior,32,2,0,2.0
1433424,45639,prior,33,4,12,30.0
718945,45639,prior,34,5,15,1.0
2498906,45639,prior,35,4,23,6.0
1555557,45639,prior,36,3,1,6.0
201044,45639,prior,37,1,2,5.0
1466498,45639,prior,38,5,0,4.0
1478112,45639,prior,39,6,18,1.0
1407520,45639,prior,40,5,10,13.0
2331044,45639,prior,41,5,10,7.0
1495453,45639,prior,42,3,0,5.0
2212617,45639,prior,43,4,17,8.0
1126707,45639,prior,44,1,10,4.0
3348349,45639,prior,45,4,11,10.0
924074,45639,prior,46,0,1,3.0
127934,45639,prior,47,1,10,8.0
1615237,45639,prior,48,6,11,5.0
1538009,45639,prior,49,4,10,5.0
387701,45639,prior,50,0,15,3.0
2835037,45639,prior,51,6,16,6.0
2588246,45639,prior,52,0,14,1.0
662631,45639,prior,53,0,17,7.0
2928377,45639,prior,54,5,16,5.0
1719607,45639,prior,55,3,8,5.0
3096725,45639,prior,56,0,7,4.0
2133975,45639,prior,57,3,8,3.0
77571,45639,prior,58,0,8,4.0
2329208,45639,prior,59,3,17,3.0
1540374,45639,prior,60,6,16,3.0
554729,45639,prior,61,1,21,2.0
262184,45639,prior,62,0,15,6.0
2218907,45639,prior,63,0,10,7.0
1451059,45639,prior,64,3,8,3.0
2378303,45639,prior,65,0,16,4.0
1008238,45639,prior,66,2,14,2.0
1930616,45639,prior,67,4,12,2.0
580240,45639,train,68,0,7,3.0
1294037,46106,prior,1,5,14,
237133,46106,prior,2,3,14,30.0
1291990,46106,prior,3,3,10,7.0
2165251,46106,prior,4,6,12,30.0
993785,46106,train,5,1,17,30.0
619041,46413,prior,1,2,17,
1557182,46413,prior,2,6,11,11.0
1852007,46413,prior,3,5,15,6.0
1306391,46413,test,4,3,13,30.0
1817906,46503,prior,1,6,19,
1816857,46503,prior,2,5,18,30.0
441114,46503,prior,3,2,16,18.0
2563307,46503,prior,4,1,17,30.0
1568176,46503,prior,5,1,16,30.0
3030491,46503,prior,6,5,7,30.0
2424648,46503,prior,7,4,19,30.0
2721019,46503,prior,8,1,15,30.0
2738788,46503,train,9,0,14,20.0
552643,46630,prior,1,0,9,
546878,46630,prior,2,0,13,7.0
2647906,46630,prior,3,0,18,30.0
230011,46630,prior,4,0,16,7.0
815563,46630,prior,5,0,13,30.0
2304395,46630,prior,6,1,17,30.0
2782726,46630,prior,7,0,9,13.0
1194455,46630,train,8,0,9,30.0
914938,46722,prior,1,0,9,
3188434,46722,prior,2,2,20,30.0
2772353,46722,prior,3,3,20,22.0
168892,46722,prior,4,3,20,0.0
3330304,46722,prior,5,1,7,26.0
871277,46722,prior,6,6,17,12.0
3348331,46722,prior,7,0,10,30.0
2611573,46722,prior,8,2,17,23.0
2870755,46722,prior,9,0,17,30.0
755748,46722,train,10,5,13,30.0
620720,46891,prior,1,0,17,
698678,46891,prior,2,3,12,3.0
1796301,46891,prior,3,1,9,5.0
1914136,46891,prior,4,6,16,5.0
2023905,46891,train,5,4,14,30.0
2265109,47266,prior,1,0,15,
1872446,47266,prior,2,4,9,25.0
165271,47266,prior,3,1,11,18.0
3332324,47266,prior,4,0,14,30.0
1867186,47266,prior,5,1,11,1.0
1608006,47266,prior,6,1,12,30.0
3211628,47266,prior,7,0,9,30.0
2779171,47266,test,8,3,8,30.0
601168,47324,prior,1,0,13,
716062,47324,prior,2,6,14,6.0
916072,47324,prior,3,0,13,15.0
419556,47324,prior,4,0,10,7.0
854199,47324,prior,5,0,11,28.0
1330767,47324,prior,6,0,11,30.0
388189,47324,prior,7,0,12,14.0
3139234,47324,prior,8,0,10,30.0
2384891,47324,prior,9,1,12,30.0
11877,47324,train,10,0,9,30.0
338976,47327,prior,1,2,11,
325826,47327,prior,2,3,11,8.0
3048214,47327,prior,3,5,14,2.0
984498,47327,prior,4,4,10,6.0
663985,47327,prior,5,3,16,6.0
852067,47327,prior,6,3,16,7.0
2987636,47327,prior,7,3,11,7.0
316289,47327,prior,8,1,11,12.0
439490,47327,prior,9,2,10,8.0
2095357,47327,prior,10,4,13,9.0
2145923,47327,prior,11,2,11,5.0
1754034,47327,prior,12,1,11,6.0
1037051,47327,prior,13,1,15,7.0
1423743,47327,prior,14,3,11,9.0
2876875,47327,prior,15,4,12,8.0
2610587,47327,prior,16,3,10,30.0
1937262,47327,train,17,1,10,19.0
1074000,47376,prior,1,3,15,
1023936,47376,prior,2,3,14,7.0
2326548,47376,prior,3,1,15,5.0
1931840,47376,prior,4,2,13,1.0
1247602,47376,prior,5,5,16,3.0
1300528,47376,prior,6,1,14,3.0
118794,47376,prior,7,4,14,3.0
1978495,47376,prior,8,5,16,1.0
743966,47376,prior,9,1,13,10.0
384966,47376,prior,10,1,16,7.0
391987,47376,prior,11,3,15,2.0
2965390,47376,prior,12,4,15,30.0
973704,47376,prior,13,3,14,6.0
59892,47376,prior,14,3,12,14.0
3107032,47376,prior,15,1,17,5.0
173421,47376,prior,16,2,19,30.0
1005350,47376,prior,17,6,16,4.0
924258,47376,prior,18,1,14,2.0
3324129,47376,train,19,1,16,7.0
920803,48090,prior,1,4,8,
2809917,48090,prior,2,1,14,11.0
1934332,48090,prior,3,3,16,9.0
210456,48090,prior,4,6,10,10.0
2931643,48090,train,5,3,15,30.0
291071,48267,prior,1,2,10,
3198050,48267,prior,2,2,18,30.0
3305326,48267,prior,3,1,11,6.0
20664,48267,prior,4,2,10,8.0
1815400,48267,prior,5,0,13,5.0
2629111,48267,prior,6,3,11,10.0
1986844,48267,prior,7,4,21,22.0
1779029,48267,prior,8,0,14,3.0
1737305,48267,prior,9,0,13,7.0
2648186,48267,prior,10,1,20,15.0
417057,48267,prior,11,4,10,3.0
979974,48267,prior,12,4,7,7.0
1355691,48267,test,13,5,21,8.0
1380803,48385,prior,1,2,16,
2286537,48385,prior,2,3,14,1.0
2105280,48385,prior,3,2,7,13.0
3012651,48385,prior,4,4,11,30.0
1085135,48385,prior,5,3,8,6.0
3073327,48385,prior,6,3,9,0.0
239124,48385,prior,7,2,14,13.0
763323,48385,prior,8,2,15,7.0
2146730,48385,prior,9,4,9,9.0
1524481,48385,prior,10,5,9,8.0
3100868,48385,prior,11,0,21,30.0
2000891,48385,prior,12,1,9,29.0
981315,48385,prior,13,2,17,15.0
2629157,48385,prior,14,0,17,19.0
184434,48385,prior,15,1,17,15.0
1594338,48385,prior,16,2,14,8.0
751696,48385,prior,17,3,12,30.0
3086742,48385,prior,18,6,17,3.0
1314497,48385,prior,19,5,12,6.0
2560932,48385,prior,20,5,10,7.0
2600007,48385,prior,21,1,16,3.0
1569942,48385,prior,22,2,14,8.0
3346266,48385,prior,23,1,16,27.0
2650512,48385,prior,24,4,11,10.0
2196838,48385,prior,25,4,9,14.0
482349,48385,train,26,3,13,13.0
369907,48908,prior,1,3,16,
3371635,48908,prior,2,1,0,30.0
2864423,48908,prior,3,6,23,5.0
3291766,48908,prior,4,3,14,11.0
2125290,48908,prior,5,4,3,15.0
1443869,48908,prior,6,2,20,12.0
3354580,48908,prior,7,0,17,30.0
3151700,48908,prior,8,2,20,9.0
2512128,48908,prior,9,3,15,15.0
932408,48908,train,10,5,14,2.0
1416736,49578,prior,1,4,8,
2204147,49578,prior,2,3,13,30.0
2363340,49578,prior,3,6,9,30.0
2717994,49578,prior,4,2,13,10.0
646249,49578,prior,5,1,21,30.0
3127474,49578,prior,6,5,21,30.0
1336830,49578,prior,7,0,12,23.0
1858505,49578,prior,8,2,22,30.0
1884519,49578,prior,9,1,8,27.0
2260355,49578,prior,10,1,9,28.0
917513,49578,test,11,2,8,8.0
1210554,49600,prior,1,0,18,
993716,49600,prior,2,6,21,6.0
1023810,49600,prior,3,3,10,4.0
692500,49600,prior,4,0,17,4.0
1609265,49600,prior,5,3,15,10.0
3262727,49600,prior,6,0,2,4.0
3260033,49600,prior,7,1,8,8.0
2295081,49600,prior,8,1,17,0.0
1177463,49600,prior,9,4,12,10.0
2279706,49600,prior,10,1,21,4.0
2584442,49600,prior,11,4,13,17.0
377558,49600,prior,12,1,23,4.0
248453,49600,prior,13,2,18,8.0
1778122,49600,prior,14,1,2,6.0
1651068,49600,prior,15,4,17,3.0
2285630,49600,prior,16,4,15,14.0
3156218,49600,prior,17,1,11,18.0
3216617,49600,train,18,5,15,4.0
439456,49679,prior,1,4,10,
881334,49679,prior,2,5,10,8.0
2363,49679,prior,3,4,9,27.0
133170,49679,prior,4,5,10,30.0
2711678,49679,prior,5,6,8,22.0
640078,49679,prior,6,2,9,17.0
1485696,49679,prior,7,4,10,30.0
3131218,49679,train,8,2,9,30.0
89872,49741,prior,1,3,18,
1287930,49741,prior,2,1,20,5.0
3240461,49741,prior,3,5,19,4.0
159094,49741,prior,4,5,16,7.0
72885,49741,prior,5,3,17,5.0
2607497,49741,prior,6,0,16,4.0
1561816,49741,test,7,1,15,15.0
295216,50058,prior,1,0,12,
3303219,50058,prior,2,1,14,15.0
614393,50058,prior,3,5,12,25.0
2901794,50058,prior,4,0,15,30.0
152708,50058,prior,5,0,12,28.0
280093,50058,prior,6,6,17,30.0
1187331,50058,train,7,0,16,30.0
701329,50189,prior,1,0,14,
2058950,50189,prior,2,6,16,27.0
750363,50189,prior,3,2,21,24.0
3407749,50189,prior,4,4,10,30.0
2328939,50189,prior,5,0,13,30.0
3217425,50189,prior,6,1,13,15.0
483422,50189,prior,7,0,10,13.0
3086694,50189,prior,8,2,9,30.0
2433061,50189,prior,9,4,0,16.0
1274786,50189,test,10,3,9,6.0
1380648,50250,prior,1,6,16,
2972821,50250,prior,2,2,14,3.0
1148544,50250,prior,3,5,13,3.0
2437004,50250,prior,4,1,16,3.0
3396520,50250,prior,5,3,12,2.0
2321575,50250,prior,6,4,14,15.0
1763135,50250,prior,7,1,12,4.0
3236561,50250,prior,8,3,16,9.0
324463,50250,prior,9,1,14,5.0
835877,50250,prior,10,5,11,4.0
1159217,50250,prior,11,6,16,1.0
3351890,50250,prior,12,4,11,5.0
3219139,50250,prior,13,2,13,5.0
75196,50250,prior,14,4,11,2.0
2101898,50250,prior,15,5,13,1.0
2357575,50250,prior,16,5,9,7.0
557073,50250,prior,17,0,17,2.0
1371089,50250,prior,18,3,0,17.0
799628,50250,prior,19,6,12,3.0
2377925,50250,prior,20,3,12,4.0
2639580,50250,prior,21,0,15,4.0
1136384,50250,prior,22,4,14,4.0
1296941,50250,prior,23,5,15,8.0
1240990,50250,prior,24,1,17,3.0
942681,50250,prior,25,5,8,4.0
3309607,50250,prior,26,3,12,5.0
1911724,50250,prior,27,1,14,5.0
3401873,50250,prior,28,2,11,8.0
2176879,50250,prior,29,1,16,6.0
2940567,50250,prior,30,5,16,4.0
2258268,50250,prior,31,1,11,3.0
1989103,50250,prior,32,4,14,10.0
1991172,50250,prior,33,5,15,1.0
2385465,50250,prior,34,2,15,4.0
2295098,50250,prior,35,1,15,13.0
2901699,50250,prior,36,4,11,3.0
2068534,50250,prior,37,0,18,3.0
3039256,50250,prior,38,1,13,1.0
2604265,50250,prior,39,4,10,3.0
3207827,50250,prior,40,1,19,4.0
1459376,50250,prior,41,5,11,4.0
3177791,50250,prior,42,6,15,8.0
834588,50250,prior,43,3,13,11.0
273874,50250,prior,44,1,12,5.0
1919718,50250,prior,45,5,15,4.0
2706227,50250,prior,46,3,17,5.0
1423575,50250,prior,47,4,12,15.0
1430405,50250,prior,48,0,14,3.0
3270961,50250,prior,49,2,11,2.0
689764,50250,prior,50,5,12,3.0
1240226,50250,prior,51,5,16,7.0
1921506,50250,prior,52,4,15,6.0
1086301,50250,prior,53,1,15,4.0
3105116,50250,prior,54,2,13,1.0
1844818,50250,prior,55,2,13,7.0
3246620,50250,prior,56,3,14,1.0
458724,50250,prior,57,1,13,5.0
2944168,50250,prior,58,3,15,2.0
137049,50250,prior,59,4,15,1.0
138201,50250,prior,60,0,13,3.0
1377674,50250,prior,61,1,16,1.0
2643493,50250,prior,62,3,14,2.0
472630,50250,prior,63,6,18,3.0
1271538,50250,prior,64,2,13,3.0
1940381,50250,prior,65,4,12,2.0
251552,50250,prior,66,6,15,2.0
1384149,50250,prior,67,4,14,5.0
1790469,50250,prior,68,3,14,6.0
15202,50250,prior,69,5,14,2.0
2918239,50250,prior,70,3,14,5.0
3148828,50250,prior,71,2,9,6.0
2643675,50250,prior,72,4,16,2.0
3154500,50250,prior,73,0,16,3.0
2135125,50250,prior,74,3,16,10.0
3204260,50250,prior,75,6,15,3.0
595109,50250,prior,76,4,16,5.0
1747448,50250,prior,77,1,14,4.0
1501971,50250,train,78,6,14,5.0
1866913,50267,prior,1,1,12,
2716873,50267,prior,2,4,16,30.0
1030225,50267,prior,3,1,10,4.0
874730,50267,prior,4,4,7,3.0
2068326,50267,prior,5,0,12,3.0
1286075,50267,prior,6,0,14,14.0
997348,50267,prior,7,5,17,5.0
559194,50267,train,8,4,10,6.0
2880749,50362,prior,1,0,14,
695793,50362,prior,2,5,12,5.0
2172695,50362,prior,3,2,9,11.0
749288,50362,prior,4,0,12,5.0
962961,50362,prior,5,0,13,7.0
57027,50362,prior,6,0,9,14.0
1528868,50362,prior,7,6,11,6.0
1658574,50362,prior,8,6,16,21.0
611693,50362,prior,9,5,18,6.0
897509,50362,prior,10,6,10,8.0
2551031,50362,prior,11,2,17,10.0
858491,50362,prior,12,6,14,4.0
1542592,50362,prior,13,3,17,11.0
1907296,50362,prior,14,6,12,10.0
149219,50362,prior,15,6,10,7.0
3192014,50362,prior,16,0,14,1.0
1681616,50362,prior,17,0,16,7.0
4316,50362,prior,18,6,16,6.0
3283743,50362,prior,19,1,17,9.0
3149386,50362,prior,20,6,12,5.0
827902,50362,prior,21,0,15,8.0
2822845,50362,prior,22,4,10,11.0
2477790,50362,prior,23,0,13,24.0
2503811,50362,prior,24,0,7,14.0
961368,50362,prior,25,0,10,21.0
2994968,50362,prior,26,6,12,6.0
1827997,50362,prior,27,2,17,3.0
1820940,50362,prior,28,3,13,15.0
973110,50362,prior,29,3,14,21.0
1410525,50362,prior,30,1,16,12.0
2690857,50362,prior,31,6,12,5.0
3312681,50362,train,32,5,9,13.0
2732829,50438,prior,1,3,15,
1357982,50438,prior,2,3,17,30.0
3078919,50438,prior,3,6,9,17.0
2733563,50438,prior,4,6,14,28.0
2234117,50438,test,5,3,17,30.0
2622983,50562,prior,1,2,17,
3293128,50562,prior,2,2,21,14.0
2519761,50562,prior,3,2,16,7.0
2443263,50562,prior,4,6,13,4.0
